AthensIndex,BrusselsStockExch,GermanyDAX,HangSeng,JakartaIndex,LondonFTSE,MexicoIndex,NewZealandSE,OsakaStockEx,SaoPaoloIndex,Sensex,SeoulComposite,ShanghaiComposite,SwissMarket,TaiwanWeighted,TelAvivSE,TorontoIndex,ViennaIndex
3326.11,3002.399902,6282.430176,20484.369141,20484.369141,5320.399902,26732.109375,3319.120117,12865.049805,53639.0,14543.730469,1541.410034,2344.47,7115.200195,6978.600098,931.549988,13063.900391,3415.530029
3355.05,3074.449951,6432.879883,20930.669922,20930.669922,5450.200195,26777.480469,3334.149902,13165.450195,53327.0,14645.660156,1567.709961,2319.87,7231.399902,7000.740234,939.609985,13119.400391,3542.419922
3298.12,3054.429932,6442.209961,21392.710938,21392.710938,5497.5,27247.449219,3333.899902,12956.799805,55138.0,14724.179688,1572.189941,2437.08,7206.5,7326.069824,930.630005,13358.900391,3515.919922
3287.93,3043.620117,6422.189941,21293.320312,21293.320312,5448.600098,26877.070312,3345.23999,13023.049805,54573.0,15093.120117,1562.719971,2446.3,7193.5,7292.339844,917.460022,13377.200195,3515.449951
3345.18,3117.139893,6585.870117,21640.890625,21640.890625,5534.5,26636.550781,3353.629883,13303.599609,54503.0,15212.129883,1577.119995,2457.2,7301.799805,7293.799805,925.659973,13167.0,3598.070068
3327.91,3103.959961,6609.629883,21859.339844,21859.339844,5541.799805,26943.689453,3370.189941,13430.910156,54720.0,15503.919922,1581.089966,2470.07,7337.700195,7325.620117,929.099976,13203.200195,3638.780029
3334.12,3068.439941,6561.649902,21885.210938,21885.210938,5489.200195,27132.789062,3357.820068,13168.410156,56584.0,15167.820312,1568.719971,2605.72,7262.100098,7209.040039,928.23999,13341.700195,3638.209961
3427.07,3046.810059,6543.490234,22104.199219,22104.199219,5477.5,26986.980469,3378.889893,13124.990234,57018.0,15117.25,1564.0,2727.58,7182.100098,7024.580078,928.23999,13385.200195,3668.320068
3442.31,3048.459961,6518.700195,21949.75,21949.75,5454.5,26990.189453,3295.679932,12914.660156,56471.0,14961.070312,1535.540039,2690.75,7190.799805,6813.399902,935.919983,13242.200195,3595.0
3362.18,2947.030029,6349.810059,22514.919922,22514.919922,5320.200195,26487.759766,3319.219971,12933.179688,55609.0,14577.870117,1543.050049,2741.74,7078.200195,6977.359863,925.799988,13496.5,3580.929932
3394.64,2994.379883,6479.560059,22731.099609,22731.099609,5411.899902,27501.019531,3336.280029,13376.80957,59505.0,14355.75,1594.670044,2775.72,7141.200195,7024.060059,948.059998,13592.900391,3659.73999
3396.63,3030.25,6460.120117,22690.599609,22690.599609,5420.700195,27474.039062,3287.76001,13367.790039,59998.0,14287.209961,1577.699951,2836.67,7108.899902,7070.350098,946.320007,13683.200195,3641.790039
3370.04,2991.169922,6398.799805,22258.0,22258.0,5319.200195,27318.640625,3235.5,13159.450195,58043.0,13791.540039,1567.199951,2850.31,6993.299805,7014.470215,937.190002,13342.599609,3631.350098
3402.38,3059.560059,6436.709961,22740.710938,22740.710938,5352.600098,27084.769531,3254.159912,13334.759766,57199.0,14274.94043,1597.930054,2865.1,7015.0,7233.620117,939.97998,13378.799805,3598.949951
3512.8,3107.219971,6440.700195,23087.720703,23087.720703,5362.299805,27644.75,3287.22998,13603.30957,57434.0,14777.009766,1626.140015,2910.29,7056.899902,7368.080078,939.97998,13206.099609,3620.139893
3505.69,3144.820068,6536.089844,23134.550781,23134.550781,5449.899902,27644.75,3201.649902,13312.929688,59421.0,14942.280273,1591.76001,2837.85,7058.200195,7309.830078,949.679993,13512.700195,3722.530029
3384.99,3058.949951,6442.790039,22527.480469,22527.480469,5364.200195,27592.240234,3143.909912,13184.959961,59647.0,14104.200195,1561.22998,2846.12,6922.299805,7065.649902,933.419983,13643.200195,3663.570068
3406.76,3075.209961,6382.649902,21874.189453,21874.189453,5376.399902,28169.769531,3120.909912,12803.700195,59988.0,13635.400391,1509.98999,2778.37,6827.299805,6815.319824,916.320007,13516.0,3602.120117
3332.1,2999.850098,6271.27002,21734.720703,21734.720703,5286.299805,28215.859375,3091.379883,12887.950195,60109.0,13111.849609,1525.560059,2684.78,6739.200195,6974.509766,916.320007,13460.299805,3527.25
3155.11,2905.399902,6155.370117,21223.5,21223.5,5150.600098,27968.820312,3059.360107,12760.799805,62056.0,12575.799805,1507.400024,2705.87,6583.5,6710.640137,891.309998,13503.799805,3436.379883
3177.93,2863.439941,6081.700195,21174.769531,21174.769531,5171.899902,27435.800781,3040.449951,12754.55957,61015.0,12676.19043,1509.329956,2779.45,6562.0,6834.240234,894.22998,13357.599609,3386.820068
3315.66,2969.060059,6200.25,22014.460938,22014.460938,5300.399902,27517.109375,3080.100098,13010.160156,60721.0,13330.509766,1558.619995,2878.26,6675.299805,7156.959961,916.400024,13741.299805,3546.949951
3290.74,2959.350098,6153.299805,22184.550781,22184.550781,5261.600098,27614.539062,3121.540039,13039.69043,60148.0,13469.849609,1567.51001,2856.63,6638.899902,7244.759766,926.919983,13709.099609,3546.530029
3372.62,3022.300049,6305.0,21821.779297,21821.779297,5406.799805,27877.330078,3112.560059,13067.209961,60253.0,13926.240234,1537.430054,2875.45,6803.100098,7075.649902,926.919983,13743.900391,3676.860107
3285.59,3010.439941,6304.410156,21220.810547,21220.810547,5440.5,28551.25,3160.590088,13033.099609,59536.0,13349.650391,1533.469971,2814.95,6788.100098,7051.850098,921.190002,13809.799805,3713.22998
3345.64,3067.449951,6395.75,21913.060547,21913.060547,5512.700195,28383.529297,3121.449951,13360.040039,59088.0,13525.990234,1579.719971,2792.4,6815.700195,7341.109863,930.320007,13712.799805,3802.169922
3302.46,3016.439941,6272.209961,21423.820312,21423.820312,5412.799805,28338.119141,3157.919922,13237.889648,59365.0,13454.0,1577.939941,2669.89,6772.700195,7228.410156,931.429993,14010.400391,3728.47998
3289.4,3087.570068,6353.740234,21242.779297,21242.779297,5476.600098,28465.550781,3094.419922,13265.400391,59273.0,13094.110352,1606.540039,2703.53,6844.100098,7394.100098,931.429993,14143.599609,3865.120117
3190.41,3081.830078,6305.419922,21704.449219,21704.449219,5426.299805,28680.830078,3163.389893,13286.370117,61106.0,13664.620117,1623.599976,2651.73,6843.799805,7353.859863,966.659973,14034.099609,3800.72998
3439.71,3168.219971,6418.319824,22102.009766,22102.009766,5625.899902,29395.490234,3194.610107,13481.379883,65018.0,13461.599609,1674.920044,2736.1,6958.5,7523.540039,987.51001,14467.0,3943.149902
3424.16,3177.419922,6421.910156,22042.349609,22042.349609,5530.0,29295.0,3226.909912,13544.360352,64321.0,13802.219727,1684.449951,2748.43,6861.5,7548.759766,1000.320007,14355.200195,3914.560059
3483.98,3205.780029,6459.600098,22455.669922,22455.669922,5518.200195,29199.939453,3291.969971,13822.320312,63947.0,14421.820312,1717.660034,2901.85,6949.700195,7811.799805,1000.320007,14292.099609,3933.23999
3584.53,3361.649902,6617.839844,22635.160156,22635.160156,5666.100098,29569.439453,3281.290039,13829.919922,65853.0,14220.070312,1717.790039,2905.01,7081.399902,7855.060059,1022.73999,14441.099609,4049.159912
3482.01,3318.540039,6536.060059,22456.019531,22456.019531,5634.700195,29291.609375,3298.179932,13849.55957,64168.0,14106.580078,1710.839966,2803.02,7026.100098,7738.120117,1016.640015,14409.599609,4017.02002
3524.85,3350.48999,6589.459961,22714.960938,22714.960938,5667.200195,29464.539062,3287.560059,13857.469727,64640.0,14293.320312,1715.589966,2760.42,7026.899902,7876.490234,1028.969971,14691.799805,4057.360107
3619.11,3368.669922,6578.439941,22745.599609,22745.599609,5620.799805,29533.439453,3283.429932,13942.080078,64614.0,14571.290039,1731.0,2831.74,7069.399902,7902.439941,1036.869995,14580.700195,4059.600098
3649.82,3441.419922,6721.169922,22797.609375,22797.609375,5708.399902,29847.849609,3340.100098,14130.169922,66590.0,15087.990234,1740.719971,2748.87,7158.899902,8047.740234,1036.869995,14790.200195,4152.700195
3662.42,3520.72998,6728.910156,23325.800781,23325.800781,5756.899902,29618.109375,3391.629883,14452.820312,67090.0,15422.30957,1774.130005,2941.11,7182.600098,8217.580078,1036.869995,15073.099609,4193.72998
3699.0,3581.800049,6796.160156,23057.990234,23057.990234,5861.899902,29925.269531,3404.570068,14348.370117,68438.0,15696.900391,1750.709961,2794.75,7251.399902,8201.790039,1042.209961,15068.799805,4269.189941
3739.27,3588.409912,6765.319824,22592.300781,22592.300781,5802.799805,30413.480469,3416.0,13973.730469,67204.0,15189.620117,1747.349976,2868.8,7261.399902,8105.589844,1020.659973,14778.5,4203.830078
3839.44,3585.689941,6714.52002,23023.859375,23023.859375,5790.5,30475.439453,3439.219971,13888.599609,67322.0,15250.200195,1739.359985,2957.53,7222.799805,8062.310059,1020.659973,14602.599609,4196.149902
3877.63,3546.889893,6650.259766,23327.599609,23327.599609,5723.299805,30446.240234,3487.429932,14183.480469,66795.0,15185.320312,1781.670044,3024.24,7167.299805,8345.589844,1016.679993,14716.5,4097.779785
3925.77,3617.449951,6771.100098,23375.519531,23375.519531,5827.299805,30898.869141,3505.899902,14021.169922,67775.0,14889.25,1774.380005,3072.33,7284.200195,8370.0,1017.210022,14736.200195,4166.439941
4122.91,3755.040039,6941.830078,24255.289062,24255.289062,5995.299805,31726.009766,3555.969971,14341.120117,71235.0,15769.719727,1832.310059,3351.65,7567.200195,8738.459961,1034.170044,14982.900391,4325.589844
4113.55,3713.01001,6965.430176,24123.25,24123.25,5970.100098,31448.109375,3557.689941,14435.570312,68673.0,15514.790039,1833.810059,3369.91,7514.5,8627.799805,1025.599976,14690.5,4310.129883
4177.18,3717.959961,7019.129883,24375.759766,24375.759766,6057.700195,31492.640625,3540.050049,14209.169922,70012.0,15962.55957,1819.390015,3436.4,7590.399902,8579.429688,1033.329956,14728.599609,4393.140137
4176.51,3751.409912,7096.790039,24533.119141,24533.119141,6053.5,31975.470703,3624.22998,14338.540039,72593.0,16415.570312,1852.02002,3433.35,7511.299805,8619.080078,1035.680054,14714.700195,4394.709961
4091.72,3727.429932,7055.029785,24383.990234,24383.990234,6068.100098,31837.269531,3563.110107,14124.469727,71798.0,16316.259766,1841.219971,3401.44,7541.799805,8684.919922,1035.680054,14577.200195,4390.990234
4090.09,3710.919922,7033.839844,24249.509766,24249.509766,6069.600098,31647.029297,3547.01001,13709.44043,73153.0,16525.369141,1805.640015,3459.03,7474.5,8665.730469,1026.560059,14688.599609,4388.77002
4003.79,3656.040039,6958.660156,24282.039062,24282.039062,6058.5,31414.210938,3551.340088,13893.30957,70992.0,16275.589844,1825.22998,3375.41,7418.0,8778.389648,1022.159973,14522.099609,4333.879883
4021.85,3668.52002,6953.839844,24127.310547,24127.310547,6087.299805,31314.550781,3573.75,13690.19043,71629.0,16348.5,1800.579956,3364.54,7363.899902,8707.830078,1007.969971,14758.599609,4344.879883
4066.03,3671.919922,6944.049805,24714.070312,24714.070312,6087.299805,31068.699219,3589.469971,14012.200195,71452.0,16649.640625,1827.939941,3473.09,7459.899902,8834.730469,1022.26001,14723.400391,4371.470215
4151.36,3765.790039,7040.830078,25460.289062,25460.289062,6198.100098,31126.070312,3611.719971,13926.299805,72295.0,17243.160156,1847.51001,3544.19,7574.299805,9015.570312,1025.709961,14790.400391,4422.470215
4165.62,3796.850098,7118.5,25169.460938,25169.460938,6191.600098,31526.169922,3647.189941,14160.089844,73517.0,17230.179688,1873.150024,3443.16,7626.600098,9068.889648,1014.159973,15047.299805,4409.029785
4229.89,3796.330078,7156.549805,25618.859375,25618.859375,6304.299805,31486.949219,3657.199951,14219.480469,72767.0,17434.939453,1888.880005,3624.23,7653.700195,9197.410156,1026.52002,14984.200195,4498.25
4252.51,3798.98999,7081.049805,25513.710938,25513.710938,6251.799805,31542.970703,3614.22998,14251.740234,71492.0,17353.539062,1885.709961,3637.32,7683.399902,9157.179688,1026.52002,14828.099609,4410.700195
4276.56,3831.659912,7083.240234,25533.480469,25533.480469,6216.0,31336.570312,3628.560059,14118.549805,70027.0,16978.349609,1843.75,3657.43,7594.600098,9018.419922,1028.060059,14626.299805,4402.709961
4265.62,3827.399902,7060.189941,25552.769531,25552.769531,6211.899902,30887.400391,3653.310059,13953.730469,70503.0,16752.859375,1842.800049,3560.24,7578.299805,8989.530273,1011.679993,14616.700195,4343.629883
4205.9,3826.909912,7003.169922,25063.169922,25063.169922,6204.700195,30674.359375,3601.169922,13655.339844,69646.0,16737.070312,1823.699951,3613.49,7484.0,8792.389648,1008.73999,14521.200195,4262.169922
4266.84,3873.159912,7071.899902,25449.789062,25449.789062,6270.799805,30751.970703,3625.590088,13943.259766,69722.0,17080.650391,1848.0,3656.84,7586.100098,8866.620117,1008.73999,14608.0,4294.890137
4261.29,3906.610107,7076.25,25610.210938,25610.210938,6261.0,30762.160156,3596.820068,14102.480469,69018.0,17339.310547,1854.01001,3579.15,7639.200195,8926.339844,1008.73999,14371.5,4370.52002
4214.16,3925.429932,6948.819824,25755.349609,25755.349609,6087.299805,30281.410156,3624.800049,13849.990234,67868.0,17287.310547,1825.469971,3693.11,7529.0,8919.919922,996.169983,13937.0,4264.790039
4061.24,3867.219971,6821.319824,25680.779297,25680.779297,6050.700195,31746.230469,3616.810059,13540.870117,64576.0,16721.080078,1799.339966,3583.03,7460.5,8990.330078,1018.780029,13966.299805,4071.840088
4055.08,3879.149902,6795.029785,25289.240234,25289.240234,6083.600098,31847.980469,3608.469971,13579.160156,64948.0,16698.039062,1800.790039,3278.33,7324.5,9008.490234,1014.22998,14069.799805,4048.929932
4055.59,3859.139893,6728.299805,24939.150391,24939.150391,6034.700195,32039.720703,3583.26001,13547.820312,65413.0,16783.869141,1787.48999,3147.79,7328.899902,9037.25,1018.299988,14266.299805,3992.600098
4025.73,3890.090088,6786.549805,24721.669922,24721.669922,6053.0,32095.039062,3592.540039,13696.549805,64923.0,16739.330078,1800.47998,3116.98,7394.899902,9083.320312,1016.549988,14321.200195,4020.97998
3965.75,3860.060059,6681.810059,24258.960938,24258.960938,5980.399902,31785.990234,3568.939941,13398.299805,64552.0,16481.199219,1768.670044,3222.74,7173.600098,9090.429688,1008.859985,14115.5,3982.310059
3941.45,3789.219971,6585.049805,23901.330078,23901.330078,5906.899902,31375.949219,3502.879883,12990.580078,62618.0,16153.660156,1742.170044,3348.35,7187.399902,8924.780273,986.640015,13851.0,3910.540039
4004.81,3802.02002,6603.569824,24667.789062,24667.789062,5895.5,31302.570312,3488.840088,13323.730469,62585.0,15807.639648,1779.709961,3492.89,7259.0,8909.580078,989.390015,13683.0,3881.949951
4068.32,3847.199951,6704.319824,24187.099609,24187.099609,5965.100098,31649.050781,3540.01001,12945.299805,63527.0,15695.099609,1764.640015,3471.74,7312.600098,8829.400391,989.390015,13909.599609,3889.370117
4087.89,3857.399902,6771.97998,24311.689453,24311.689453,5990.200195,31726.859375,3605.679932,13250.429688,64540.0,15587.620117,1754.709961,3612.54,7568.100098,8672.849609,983.880005,13727.5,3962.189941
4164.25,3866.409912,6821.029785,24578.759766,24578.759766,6014.799805,31715.439453,3644.48999,13450.230469,64176.0,15757.080078,1773.560059,3599.62,7639.299805,8729.790039,983.76001,13745.0,4004.879883
4100.18,3783.580078,6741.720215,24264.630859,24264.630859,5891.299805,31689.609375,3629.97998,13389.900391,64175.0,15832.549805,1763.630005,3446.24,7516.200195,8596.339844,971.219971,13551.299805,3903.100098
4162.31,3837.77002,6777.439941,23872.429688,23872.429688,5915.899902,31467.869141,3592.790039,13189.360352,63364.0,15750.400391,1742.189941,3347.88,7596.600098,8605.320312,978.090027,13514.099609,3933.050049
4063.89,3816.72998,6720.330078,23137.460938,23137.460938,5852.600098,31787.679688,3533.560059,12656.419922,62775.0,15626.620117,1702.25,3329.16,7494.299805,8419.719727,944.070007,13440.700195,3878.790039
3985.97,3719.52002,6534.970215,22849.199219,22849.199219,5702.100098,30912.990234,3470.429932,12525.540039,60968.0,15644.44043,1703.98999,3472.71,7224.299805,8572.589844,928.059998,13350.099609,3765.909912
3973.69,3700.409912,6559.899902,23285.949219,23285.949219,5692.899902,30089.900391,3447.5,12820.469727,60452.0,16371.290039,1701.829956,3580.15,7239.399902,8623.480469,950.890015,13233.799805,3827.860107
3927.3,3709.030029,6578.060059,22664.220703,22664.220703,5717.5,29987.050781,3404.540039,12604.580078,60762.0,16015.55957,1676.23999,3411.49,7265.0,8605.950195,950.890015,13405.799805,3760.47998
3809.13,3686.159912,6489.259766,22617.009766,22617.009766,5660.399902,30057.259766,3425.449951,12706.629883,61415.0,16086.830078,1679.670044,3606.86,7184.5,8768.019531,954.530029,13391.900391,3671.709961
3825.16,3641.47998,6361.220215,21866.939453,21866.939453,5545.600098,29071.339844,3467.26001,12260.44043,58827.0,14994.830078,1622.22998,3761.6,7073.0,8179.350098,916.969971,12709.400391,3598.280029
3869.56,3659.75,6393.390137,21384.609375,21384.609375,5605.799805,29515.550781,3418.629883,11964.160156,61933.0,14833.459961,1588.75,3668.9,7013.899902,8057.819824,898.900024,13136.700195,3600.399902
3924.37,3676.879883,6451.899902,22237.109375,22237.109375,5631.700195,29048.509766,3500.909912,12241.599609,61991.0,15760.519531,1600.26001,3962.67,7132.0,8161.390137,942.950012,13252.799805,3718.169922
3892.35,3706.040039,6500.560059,22301.640625,22301.640625,5692.399902,29703.089844,3573.909912,12433.44043,62280.0,15357.349609,1615.619995,3971.26,7251.700195,8210.990234,942.950012,13443.5,3738.73999
4045.22,3743.919922,6599.370117,23422.759766,23422.759766,5776.399902,29283.400391,3544.830078,12861.129883,62177.0,16127.980469,1658.829956,4070.12,7245.0,8435.299805,978.530029,13297.400391,3776.590088
3986.44,3669.919922,6524.569824,22995.349609,22995.349609,5690.399902,29466.169922,3520.459961,12658.280273,62368.0,16123.150391,1641.47998,4165.88,7143.0,8381.599609,964.950012,13344.5,3729.100098
3926.19,3635.060059,6513.990234,22501.330078,22501.330078,5699.899902,28612.75,3558.26001,12782.799805,61868.0,15975.519531,1663.969971,4300.52,7174.100098,8531.379883,998.25,13281.700195,3689.129883
4053.06,3704.379883,6689.950195,23584.970703,23584.970703,5818.600098,29526.699219,3584.25,12992.179688,64490.0,16677.880859,1671.72998,4438.27,7403.899902,8262.870117,1003.179993,13544.400391,3754.850098
4133.03,3757.120117,6748.129883,24331.669922,24331.669922,5884.299805,28918.519531,3582.719971,13603.019531,63489.0,17578.720703,1711.619995,4348.54,7533.899902,8412.759766,1034.01001,13582.700195,3871.51001
4316.59,3787.530029,6997.850098,24483.839844,24483.839844,6076.5,30424.759766,3562.370117,14031.299805,65495.0,17825.990234,1720.890015,4334.05,7782.5,8462.080078,1042.670044,13778.400391,3957.26001
4377.85,3794.860107,6985.970215,23714.75,23714.75,6087.399902,30228.080078,3543.25,13824.719727,65183.0,17806.189453,1709.130005,4238.18,7743.200195,8307.669922,1045.140015,13797.0,4025.649902
4377.15,3733.959961,6882.560059,23269.140625,23269.140625,5999.5,29962.880859,3570.75,13914.570312,65001.0,17650.570312,1709.130005,4192.53,7615.799805,8286.30957,1039.280029,13697.5,3992.25
4350.03,3662.419922,6806.290039,23305.039062,23305.039062,5888.5,29528.789062,3569.620117,13500.459961,64609.0,17349.070312,1686.449951,4370.29,7454.799805,8108.709961,1028.26001,13585.900391,3938.52002
4285.54,3734.169922,6899.680176,23590.580078,23590.580078,5893.600098,29224.439453,3595.909912,13310.370117,63747.0,17617.599609,1687.910034,4567.03,7381.600098,7894.470215,1015.419983,13551.700195,3945.830078
4353.61,3766.22998,7002.290039,24123.169922,24123.169922,5966.899902,28899.970703,3609.409912,13757.910156,62297.0,18075.660156,1720.52002,4664.29,7462.700195,8024.410156,1027.819946,13447.700195,3971.23999
4320.67,3662.780029,6832.430176,24148.429688,24148.429688,5787.600098,28744.810547,3510.810059,13622.55957,61272.0,18115.25,1694.77002,4497.13,7353.0,7876.370117,1023.549988,13226.799805,3848.560059
4424.7,3761.879883,6962.279785,24021.679688,24021.679688,5879.299805,29138.919922,3550.409912,13626.450195,61819.0,17766.630859,1697.449951,4552.32,7502.0,7865.279785,1023.549988,13208.0,3918.22998
4352.41,3713.959961,6973.669922,23169.550781,23169.550781,5880.100098,29306.759766,3545.77002,13068.299805,62591.0,16949.140625,1631.780029,4490.72,7536.5,7550.549805,1019.609985,13282.299805,3905.959961
4436.36,3809.629883,6968.669922,24123.580078,24123.580078,6029.200195,29429.929688,3708.129883,13497.160156,61080.0,18242.580078,1634.530029,4320.77,7816.0,7673.990234,1003.469971,13318.400391,3882.469971
4362.79,3722.22998,6851.75,23455.740234,23455.740234,5879.799805,28793.640625,3670.639893,13592.469727,59490.0,17648.710938,1624.680054,4383.39,7670.399902,7521.129883,1003.469971,13155.099609,3841.959961
4487.15,3767.060059,6875.350098,23653.689453,23653.689453,5837.299805,28296.800781,3697.01001,13345.030273,60289.0,17758.640625,1589.060059,4417.85,7671.799805,7543.5,1016.609985,12998.200195,3833.560059
4518.16,3768.409912,6892.959961,24291.800781,24291.800781,5885.200195,28263.949219,3704.169922,13478.860352,59530.0,18091.939453,1637.910034,4457.94,7704.399902,7576.419922,1018.789978,13046.400391,3877.820068
4442.34,3663.790039,6818.850098,24053.609375,24053.609375,5788.899902,27758.929688,3710.320068,13087.910156,58594.0,18152.779297,1627.189941,4419.29,7581.700195,7485.790039,992.880005,12986.900391,3781.939941
4426.53,3684.360107,6821.069824,23539.269531,23539.269531,5875.799805,27905.130859,3658.610107,13092.780273,57463.0,17221.740234,1663.0,4717.73,7691.0,7517.049805,1005.52002,12907.299805,3888.080078
4098.75,3460.0,6439.209961,24090.169922,24090.169922,5609.399902,27620.330078,3615.300049,12829.05957,54235.0,17594.070312,1628.420044,4703.05,7356.100098,7408.399902,998.130005,12657.400391,3685.219971
4253.25,3548.649902,6769.470215,21757.630859,21757.630859,5740.100098,26892.740234,3607.129883,12573.049805,56097.0,16729.939453,1609.02002,4559.75,7487.899902,7581.959961,1028.910034,12640.900391,3768.280029
4304.25,3492.47998,6790.189941,23818.859375,23818.859375,5578.200195,25284.880859,3646.909912,13325.94043,53709.0,17605.349609,1683.560059,4914.44,7287.100098,8110.200195,1045.77002,12132.099609,3712.610107
4587.09,3695.129883,7314.169922,25201.869141,25201.869141,5901.700195,26713.830078,3664.350098,13861.290039,57506.0,19013.699219,1734.719971,5180.51,7692.0,8184.649902,1066.97998,12737.099609,3898.280029
4533.32,3767.540039,7413.529785,25114.980469,25114.980469,5902.399902,26698.660156,3729.959961,13783.450195,57037.0,19700.820312,1723.550049,5151.63,7788.100098,8101.629883,1066.97998,12795.599609,3887.169922
4523.76,3801.370117,7471.569824,24450.849609,24450.849609,5942.899902,27343.570312,3752.389893,13504.509766,58777.0,19868.109375,1704.969971,5290.61,7847.5,8179.540039,1072.280029,13074.900391,3907.840088
4647.11,3900.330078,7566.379883,25837.779297,25837.779297,6025.600098,27961.849609,3810.5,13972.629883,59907.0,20251.089844,1746.949951,5443.79,7973.899902,8428.839844,1086.0,13316.799805,4012.399902
4858.35,4022.929932,7717.950195,26867.009766,26867.009766,6202.0,28723.820312,3872.179932,14110.790039,61942.0,20827.449219,1782.27002,5484.68,8159.700195,8029.310059,1091.98999,13632.599609,4118.580078
4962.53,4051.530029,7713.089844,27230.859375,27230.859375,6222.700195,29069.560547,3899.879883,14388.110352,63515.0,20582.080078,1824.780029,5456.54,8290.799805,8057.27002,1091.98999,13642.700195,4162.180176
5072.65,4065.320068,7782.709961,27615.849609,27615.849609,6272.700195,28401.609375,3912.169922,14599.160156,62674.0,20869.779297,1844.469971,5435.81,8339.799805,8085.060059,1113.410034,13579.900391,4282.359863
5143.93,4097.169922,7849.990234,27112.900391,27112.900391,6356.5,28267.779297,3928.399902,14528.669922,62081.0,20873.330078,1826.22998,5386.53,8316.400391,7962.910156,1124.72998,13541.799805,4373.859863
5108.04,4097.279785,7817.169922,27179.490234,27179.490234,6335.700195,28152.560547,3953.580078,14500.549805,60772.0,20812.650391,1831.140015,5393.34,8110.600098,7883.370117,1114.780029,13618.900391,4332.350098
5112.22,4094.379883,7808.689941,27519.689453,27519.689453,6348.5,28317.919922,4010.820068,14691.410156,61037.0,20686.890625,1863.900024,5361.57,8130.0,8221.099609,1144.170044,13778.599609,4358.850098
5152.16,4147.189941,8067.319824,27370.599609,27370.599609,6476.899902,29700.189453,4036.0,15307.780273,63886.0,20206.949219,1897.130005,5261.56,8484.5,8396.950195,1159.26001,13821.299805,4512.97998
5137.47,4138.370117,8038.600098,27842.929688,27842.929688,6497.799805,29642.119141,4068.629883,15564.69043,63774.0,20216.720703,1908.619995,5308.89,8518.200195,8313.719727,1159.26001,13675.599609,4522.640137
5056.64,4057.919922,7869.189941,27017.089844,27017.089844,6345.600098,29148.449219,3947.560059,15031.599609,61716.0,19162.570312,1844.369995,5043.54,8402.799805,7857.080078,1134.97998,13407.0,4423.899902
5020.19,4057.550049,7850.740234,26732.869141,26732.869141,6279.299805,29254.980469,3926.120117,15207.860352,61096.0,19079.640625,1861.469971,4836.17,8467.099609,7807.390137,1127.77002,13358.099609,4430.75
4970.37,4039.159912,7825.439941,26596.580078,26596.580078,6277.799805,28968.199219,3962.620117,15249.790039,59828.0,19261.349609,1839.819946,4876.76,8544.599609,7830.850098,1124.540039,13387.099609,4364.589844
5097.51,4109.459961,7948.359863,27563.640625,27563.640625,6397.0,29994.900391,4008.659912,15514.509766,62445.0,20030.830078,1895.050049,5007.91,8675.900391,8118.080078,1172.099976,13674.200195,4448.279785
5140.48,4065.159912,7928.310059,27744.449219,27744.449219,6364.200195,30088.039062,4001.389893,15536.519531,62861.0,20104.390625,1915.900024,4958.04,8658.400391,8187.950195,1172.099976,13747.299805,4392.950195
5175.38,4157.779785,8009.419922,29226.839844,29226.839844,6536.899902,30327.359375,4026.949951,16044.719727,64512.0,20290.890625,1925.069946,5175.08,8855.900391,8638.330078,1173.98999,13723.700195,4499.680176
5154.08,4181.129883,8033.359863,28501.099609,28501.099609,6565.399902,31182.75,4057.48999,15924.389648,65446.0,19930.679688,1906.420044,5161.92,8885.299805,8598.030273,1174.099976,13940.400391,4517.839844
5133.31,4170.040039,7994.069824,28842.470703,28842.470703,6554.899902,31268.359375,4092.929932,15956.370117,65639.0,19966.0,1934.319946,5091.76,8799.700195,8722.379883,1162.459961,13863.0,4515.390137
5121.67,4153.77002,7940.580078,29558.919922,29558.919922,6485.600098,31257.300781,4043.5,15874.080078,65791.0,19795.869141,1953.170044,5035.07,8741.700195,8694.410156,1162.459961,13849.799805,4479.02002
5090.97,4143.919922,7944.77002,29345.449219,29345.449219,6493.799805,30761.640625,4034.550049,15608.879883,64928.0,19738.070312,1938.199951,5042.65,8758.200195,8676.950195,1154.02002,13734.5,4448.990234
4985.74,4085.969971,7808.939941,28879.589844,28879.589844,6315.200195,29998.789062,4053.860107,15480.19043,63482.0,19529.5,1917.829956,4915.89,8645.0,8651.280273,1133.869995,13579.599609,4369.649902
5053.22,4149.149902,7837.259766,28658.419922,28658.419922,6386.600098,29968.529297,4060.01001,15628.969727,63200.0,19603.410156,1902.430054,4868.61,8706.200195,8583.839844,1139.48999,13657.200195,4464.930176
5053.87,4162.5,7870.52002,28643.609375,28643.609375,6432.5,29770.519531,4062.889893,15680.669922,63006.0,19363.189453,1906.0,4871.78,8828.400391,8586.400391,1133.109985,13689.099609,4471.830078
4973.59,4102.529785,7765.189941,28482.539062,28482.539062,6349.100098,29399.919922,4066.540039,15513.740234,62156.0,19003.259766,1877.560059,5003.33,8734.5,8447.030273,1133.109985,13663.900391,4403.97998
4951.7,4090.97998,7723.660156,27371.240234,27371.240234,6306.200195,29276.390625,4071.030029,15153.780273,61715.0,18938.869141,1834.689941,4803.39,8650.799805,8276.259766,1129.47998,13632.200195,4373.529785
